timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-07-15,47.53,47.5961,47.1,47.3,47.3,173792,0.0,1.0
2019-07-12,46.63,47.62,46.46,47.45,47.45,587352,0.0,1.0
2019-07-11,46.05,46.54,45.31,46.51,46.51,694909,0.0,1.0
2019-07-10,46.72,46.99,45.83,45.91,45.91,385720,0.0,1.0
2019-07-09,45.95,46.58,45.81,46.56,46.56,394135,0.0,1.0
2019-07-08,46.95,47.26,46.2,46.4,46.4,311241,0.0,1.0
2019-07-05,47.17,47.86,47.035,47.42,47.42,206026,0.0,1.0
2019-07-03,46.3,46.99,46.22,46.89,46.89,242444,0.0,1.0
2019-07-02,47.3,47.73,46.01,46.22,46.22,657430,0.0,1.0
2019-07-01,48.77,49.08,47.24,47.54,47.54,604829,0.0,1.0
2019-06-28,47.16,48.03,46.8,47.77,47.77,895863,0.0,1.0
2019-06-27,45.81,46.82,45.81,46.68,46.68,330997,0.0,1.0
2019-06-26,45.65,46.17,45.48,45.59,45.59,1020117,0.0,1.0
2019-06-25,45.56,45.78,44.88,45.34,45.34,745934,0.0,1.0
2019-06-24,45.71,46.185,45.385,45.58,45.58,279434,0.0,1.0
2019-06-21,45.97,46.43,45.84,45.89,45.89,926104,0.0,1.0
2019-06-20,46.65,46.73,45.05,46.0,46.0,513746,0.0,1.0
2019-06-19,46.86,47.36,46.22,46.31,46.31,429541,0.0,1.0
2019-06-18,45.98,47.06,45.85,46.7,46.7,400680,0.0,1.0
2019-06-17,46.43,46.56,45.8,45.93,45.93,391951,0.0,1.0
2019-06-14,46.25,46.67,45.72,46.48,46.48,454878,0.0,1.0
2019-06-13,46.08,46.49,45.98,46.26,46.26,478221,0.0,1.0
2019-06-12,46.08,46.295,45.58,45.85,45.85,641588,0.0,1.0
2019-06-11,46.9,47.08,45.85,46.04,46.04,714282,0.0,1.0
2019-06-10,46.94,47.48,46.51,46.58,46.58,361167,0.0,1.0
2019-06-07,47.34,47.45,46.61,46.61,46.61,372114,0.0,1.0
2019-06-06,47.64,47.95,47.11,47.6,47.6,523065,0.0,1.0
2019-06-05,47.51,47.9,46.79,47.77,47.77,702938,0.0,1.0
2019-06-04,46.21,47.7,46.1,47.63,47.63,559159,0.0,1.0
2019-06-03,44.27,45.87,44.2305,45.52,45.52,861593,0.0,1.0
2019-05-31,45.0,45.1655,43.95,44.28,44.28,682966,0.0,1.0
2019-05-30,46.35,46.76,45.58,45.91,45.91,623583,0.0,1.0
2019-05-29,46.08,46.63,45.77,46.36,46.36,1716678,0.0,1.0
