timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-07-15,35.55,35.565,34.97,35.11,35.11,7217,0.0,1.0
2019-07-12,35.22,35.64,35.22,35.51,35.51,88959,0.0,1.0
2019-07-11,35.07,35.43,34.85,35.23,35.23,108485,0.0,1.0
2019-07-10,36.08,36.08,34.96,34.99,34.99,101745,0.0,1.0
2019-07-09,35.95,36.25,35.81,36.04,36.04,112032,0.0,1.0
2019-07-08,36.71,36.83,36.02,36.11,36.11,184063,0.0,1.0
2019-07-05,36.94,37.1621,36.72,36.89,36.89,76566,0.0,1.0
2019-07-03,36.44,36.75,36.35,36.75,36.75,56847,0.0,1.0
2019-07-02,37.33,37.5,36.16,36.35,36.35,93133,0.0,1.0
2019-07-01,36.69,37.38,36.59,37.33,37.33,260395,0.0,1.0
2019-06-28,36.01,36.55,35.92,36.3,36.3,459154,0.0,1.0
2019-06-27,35.47,35.97,35.47,35.8,35.8,131240,0.0,1.0
2019-06-26,35.86,35.86,35.4422,35.57,35.57,107947,0.0,1.0
2019-06-25,35.74,35.87,35.48,35.66,35.66,76640,0.0,1.0
2019-06-24,35.88,36.27,35.725,35.75,35.75,98091,0.0,1.0
2019-06-21,36.31,36.6822,35.98,35.98,35.98,180665,0.0,1.0
2019-06-20,36.82,36.82,36.17,36.57,36.57,65630,0.0,1.0
2019-06-19,36.64,37.02,36.48,36.54,36.54,57479,0.0,1.0
2019-06-18,36.58,37.07,36.55,36.65,36.65,65446,0.0,1.0
2019-06-17,36.61,36.89,36.295,36.41,36.41,135719,0.0,1.0
2019-06-14,36.56,36.9,36.41,36.68,36.68,77982,0.0,1.0
2019-06-13,36.23,36.67,36.23,36.61,36.61,136436,0.0,1.0
2019-06-12,36.49,36.59,36.085,36.16,36.16,184724,0.0,1.0
2019-06-11,36.05,36.35,36.0,36.31,36.31,100360,0.0,1.0
2019-06-10,35.56,36.0,35.56,35.83,35.83,90890,0.0,1.0
2019-06-07,35.68,35.68,35.28,35.4,35.4,77811,0.0,1.0
2019-06-06,35.95,36.12,35.26,35.67,35.67,60968,0.0,1.0
2019-06-05,35.93,36.12,35.63,35.96,35.96,65159,0.0,1.0
2019-06-04,35.49,36.1,35.45,36.07,36.07,64840,0.0,1.0
2019-06-03,35.06,35.57,34.9,35.12,35.12,78025,0.0,1.0
2019-05-31,35.41,35.53,35.04,35.09,35.09,95828,0.0,1.0
2019-05-30,36.28,36.545,35.48,35.85,35.85,82453,0.19,1.0
2019-05-29,35.8,36.62,35.74,36.47,36.2777,130762,0.0,1.0
2019-05-28,36.61,36.73,36.04,36.15,35.9594,148577,0.0,1.0
2019-05-24,36.55,36.83,36.51,36.68,36.4866,41291,0.0,1.0
2019-05-23,36.81,36.81,36.02,36.36,36.1683,127379,0.0,1.0
2019-05-22,37.49,37.49,36.84,37.14,36.9442,57712,0.0,1.0
2019-05-21,37.46,37.76,37.33,37.55,37.352,82112,0.0,1.0
2019-05-20,36.38,37.48,36.38,37.35,37.1531,101509,0.0,1.0
2019-05-17,36.52,37.1,36.42,36.52,36.3275,236968,0.0,1.0
2019-05-16,36.74,37.135,36.735,36.89,36.6955,70157,0.0,1.0
2019-05-15,36.62,36.64,36.15,36.61,36.417,72288,0.0,1.0
2019-05-14,36.75,37.25,36.54,36.95,36.7552,112140,0.0,1.0
2019-05-13,37.27,37.3,36.43,36.64,36.4468,115133,0.0,1.0
2019-05-10,37.66,38.03,37.16,37.91,37.7101,73051,0.0,1.0
2019-05-09,37.35,37.8,37.17,37.72,37.5211,75024,0.0,1.0
2019-05-08,38.05,38.185,37.54,37.63,37.4316,87129,0.0,1.0
2019-05-07,38.34,38.565,37.92,38.07,37.8693,140690,0.0,1.0
2019-05-06,38.05,38.92,38.0,38.81,38.6054,114379,0.0,1.0
2019-05-03,38.22,38.84,38.22,38.71,38.5059,110448,0.0,1.0
2019-05-02,37.77,38.49,37.77,38.26,38.0583,80148,0.0,1.0
2019-05-01,38.49,38.645,37.77,37.9,37.7002,246222,0.0,1.0
2019-04-30,38.51,38.51,37.76,38.24,38.0384,154641,0.0,1.0
2019-04-29,37.89,38.49,37.89,38.15,37.9489,138642,0.0,1.0
2019-04-26,37.0,37.74,36.95,37.68,37.4814,178643,0.0,1.0
2019-04-25,37.7,37.7895,36.86,37.05,36.8547,198907,0.0,1.0
2019-04-24,35.72,37.75,35.4,37.49,37.2924,300500,0.0,1.0
2019-04-23,34.3,35.23,34.2,35.14,34.9547,312293,0.0,1.0
2019-04-22,34.36,34.64,34.15,34.3,34.1192,67855,0.0,1.0
2019-04-18,34.99,35.15,34.5,34.66,34.4773,64512,0.0,1.0
2019-04-17,35.18,35.27,34.85,35.13,34.9448,90697,0.0,1.0
2019-04-16,34.86,35.16,34.65,35.1,34.915,79977,0.0,1.0
2019-04-15,35.07,35.07,34.7,34.75,34.5668,64454,0.0,1.0
2019-04-12,34.7,35.17,34.61,35.02,34.8354,145548,0.0,1.0
2019-04-11,34.31,34.68,34.21,34.62,34.4375,109521,0.0,1.0
2019-04-10,33.83,34.22,33.57,34.22,34.0396,140555,0.0,1.0
2019-04-09,34.24,34.36,33.66,33.69,33.5124,226675,0.0,1.0
2019-04-08,34.41,34.47,34.22,34.38,34.1988,88938,0.0,1.0
2019-04-05,34.44,34.54,34.29,34.43,34.2485,133975,0.0,1.0
2019-04-04,34.1,34.34,34.05,34.33,34.149,204991,0.0,1.0
2019-04-03,34.32,34.46,33.78,34.15,33.97,130375,0.0,1.0
2019-04-02,34.12,34.19,33.79,34.0,33.8208,99838,0.0,1.0
2019-04-01,33.63,34.15,33.53,34.08,33.9003,158890,0.0,1.0
2019-03-29,33.36,33.44,33.04,33.26,33.0847,247199,0.0,1.0
2019-03-28,33.08,33.24,32.62,33.06,32.8857,410848,0.0,1.0
2019-03-27,32.61,33.16,32.41,33.0,32.826,116908,0.0,1.0
2019-03-26,32.32,32.75,32.32,32.7,32.5276,183153,0.0,1.0
2019-03-25,32.07,33.82,31.96,32.2,32.0302,124114,0.0,1.0
2019-03-22,33.05,33.1,31.98,32.18,32.0103,299768,0.0,1.0
2019-03-21,33.04,33.43,32.75,33.07,32.8957,204690,0.0,1.0
2019-03-20,33.88,34.2,33.2,33.21,33.0349,164407,0.0,1.0
