timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-07-15,50.49,50.5,49.92,50.03,50.03,662685,0.0,1.0
2019-07-12,50.47,50.56,50.22,50.45,50.45,3896119,0.0,1.0
2019-07-11,49.79,50.41,49.58,50.31,50.31,3452925,0.0,1.0
2019-07-10,50.04,50.04,49.61,49.75,49.75,4246226,0.0,1.0
2019-07-09,49.25,50.21,49.04,50.05,50.05,4756483,0.0,1.0
2019-07-08,49.51,49.56,49.18,49.39,49.39,3349015,0.0,1.0
2019-07-05,49.4,49.96,49.38,49.94,49.94,3302233,0.0,1.0
2019-07-03,49.22,49.27,48.76,49.07,49.07,2586415,0.0,1.0
2019-07-02,49.39,49.64,48.67,48.79,48.79,3034861,0.0,1.0
2019-07-01,49.53,49.96,49.195,49.56,49.56,3724044,0.0,1.0
2019-06-28,48.7,49.29,48.52,49.13,49.13,7337837,0.0,1.0
2019-06-27,48.22,48.39,47.75,48.18,48.18,6204382,0.0,1.0
2019-06-26,48.48,48.77,48.06,48.08,48.08,3797043,0.0,1.0
2019-06-25,48.45,48.575,47.78,48.33,48.33,4348328,0.0,1.0
2019-06-24,48.57,49.13,48.23,48.49,48.49,2834694,0.0,1.0
2019-06-21,48.71,49.24,48.56,48.63,48.63,6221285,0.0,1.0
2019-06-20,49.35,49.379,47.98,48.71,48.71,4004475,0.0,1.0
2019-06-19,49.64,50.29,49.01,49.05,49.05,4500045,0.0,1.0
2019-06-18,48.74,49.61,48.63,49.37,49.37,4128894,0.0,1.0
2019-06-17,50.08,50.34,48.86,48.97,48.97,3072401,0.0,1.0
2019-06-14,49.75,50.18,49.33,50.06,50.06,2947234,0.0,1.0
2019-06-13,49.59,50.16,49.57,49.73,49.73,3454358,0.0,1.0
2019-06-12,50.19,50.5,49.5,49.59,49.59,3650782,0.0,1.0
2019-06-11,49.88,50.31,49.68,50.06,50.06,3209744,0.0,1.0
2019-06-10,49.28,49.9049,49.03,49.58,49.58,3006171,0.0,1.0
2019-06-07,49.2,49.27,48.53,48.83,48.83,3645885,0.0,1.0
2019-06-06,49.16,49.355,48.83,49.25,49.25,5370362,0.0,1.0
2019-06-05,48.81,49.38,48.4,49.33,49.33,4005460,0.0,1.0
2019-06-04,47.79,48.8799,47.62,48.83,48.83,4917403,0.0,1.0
2019-06-03,46.67,47.37,46.55,47.07,47.07,4588263,0.0,1.0
2019-05-31,46.75,47.015,46.53,46.75,46.75,3901769,0.0,1.0
2019-05-30,47.77,48.05,46.89,47.29,47.29,3197449,0.0,1.0
2019-05-29,47.27,47.735,46.92,47.66,47.66,3855679,0.0,1.0
2019-05-28,48.24,48.5,47.56,47.62,47.62,6264657,0.0,1.0
2019-05-24,48.27,48.47,48.1,48.33,48.33,3693800,0.0,1.0
2019-05-23,48.7,48.7,47.83,48.11,48.11,5005520,0.0,1.0
2019-05-22,48.64,49.2,48.41,48.99,48.99,4673479,0.0,1.0
2019-05-21,48.51,48.895,48.5,48.78,48.78,3254755,0.0,1.0
2019-05-20,47.89,48.6,47.86,48.34,48.34,4101623,0.0,1.0
2019-05-17,47.74,48.635,47.59,47.88,47.88,7093685,0.0,1.0
2019-05-16,47.84,48.45,47.72,48.19,48.19,3638861,0.0,1.0
2019-05-15,47.58,47.77,46.86,47.59,47.59,4005722,0.0,1.0
