timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-07-15,55.24,55.37,54.455,55.02,55.02,630515,0.0,1.0
2019-07-12,55.42,55.63,55.075,55.19,55.19,5110376,0.0,1.0
2019-07-11,54.42,55.16,54.385,55.04,55.04,3941431,0.0,1.0
2019-07-10,55.07,55.38,54.31,54.42,54.42,3311266,0.0,1.0
2019-07-09,54.46,55.25,54.29,55.07,55.07,4649158,0.0,1.0
2019-07-08,55.21,55.69,54.64,55.06,55.06,3868980,0.0,1.0
2019-07-05,56.81,57.3,56.505,56.8,56.8,2195219,0.0,1.0
2019-07-03,55.96,56.53,55.72,56.47,56.47,3115936,0.0,1.0
2019-07-02,56.69,56.71,55.54,55.82,55.82,5238234,0.0,1.0
2019-07-01,56.82,57.35,56.22,56.69,56.69,3312872,0.0,1.0
2019-06-28,56.19,56.68,55.54,56.06,56.06,9041928,0.47,1.0
2019-06-27,55.36,56.09,55.26,55.65,55.1873,3086550,0.0,1.0
2019-06-26,55.49,55.9,54.86,55.24,54.7807,3465871,0.0,1.0
2019-06-25,55.61,56.27,54.62,56.0,55.5344,3545043,0.0,1.0
2019-06-24,55.84,57.17,55.605,55.73,55.2667,3418186,0.0,1.0
2019-06-21,55.43,55.92,55.165,55.52,55.0584,6126443,0.0,1.0
2019-06-20,55.31,55.6713,55.03,55.41,54.9493,3946008,0.0,1.0
2019-06-19,55.41,55.97,54.43,54.76,54.3047,5482149,0.0,1.0
2019-06-18,54.4,55.63,54.03,55.26,54.8006,2738424,0.0,1.0
2019-06-17,55.5,55.52,54.44,54.53,54.0766,1984875,0.0,1.0
2019-06-14,55.04,55.51,54.72,55.36,54.8997,2531713,0.0,1.0
2019-06-13,54.98,55.75,54.78,55.03,54.5725,2480603,0.0,1.0
2019-06-12,54.98,55.66,54.37,54.89,54.4336,3819570,0.0,1.0
2019-06-11,57.48,57.82,53.53,55.11,54.6518,7511095,0.0,1.0
2019-06-10,57.25,57.82,56.39,57.22,56.7443,3535473,0.0,1.0
2019-06-07,56.15,57.23,55.82,56.62,56.1493,3671730,0.0,1.0
2019-06-06,55.57,56.33,55.15,56.22,55.7526,2497570,0.0,1.0
2019-06-05,57.58,57.68,55.5,55.68,55.2171,3574907,0.0,1.0
2019-06-04,56.88,57.68,56.71,57.63,57.1509,2213385,0.0,1.0
2019-06-03,55.18,56.08,55.115,56.0,55.5344,3200583,0.0,1.0
2019-05-31,55.43,56.13,55.22,55.25,54.7906,2064626,0.0,1.0
